Player_id, Date, won_contest, accurate_pass, touch_factor, aerial_won, saves, tackles, yellow_card, red_card, goal_factor, assist_factor, shot_factor, cross_factor, tackle_factor, Position, Rating
135179,09/11/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
135179,12/12/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
135179,08/26/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0540895714286
135179,08/12/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0505405714286
135179,12/09/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0540895714286
135179,09/16/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
135179,11/18/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
135179,10/14/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.00440357142857
97692,09/24/2016,2.0,23.0,0.0552631578947,1.0,0.0,0.0,1.0,0.0,0.333333333333,0.0,0.111111111111,0.3,0.0,3.0,0.138824803556
97692,04/30/2017,2.0,12.0,0.0401069518717,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0909090909091,0.0,0.0,5.0,0.0316064315666
97692,08/13/2016,6.0,41.0,0.0844907407407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0625,0.3,0.0,3.0,0.132252907125
97692,08/20/2016,1.0,26.0,0.0809659090909,0.0,0.0,4.0,1.0,0.0,0.0,0.25,0.166666666667,0.2,0.2,4.0,0.16550831672
97692,12/18/2016,2.0,25.0,0.0672703751617,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.285714285714,0.05,0.0,4.0,0.151439612157
97692,11/26/2017,2.0,29.0,0.0612691466083,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.142857142857,0.2,0.047619047619,4.0,0.126196646113
97692,05/21/2017,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0505405714286
97692,08/26/2017,2.0,21.0,0.0659599528857,1.0,0.0,0.0,0.0,2.0,0.5,0.0,0.210526315789,0.2,0.0,4.0,0.0871936515172
97692,10/23/2016,4.0,24.0,0.0848708487085,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.142857142857,0.2,0.210526315789,3.0,0.0954902149215
97692,09/23/2017,0.0,21.0,0.0373216245884,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.2,0.0,4.0,0.206542377444
97692,01/02/2017,1.0,33.0,0.0801232665639,1.0,0.0,0.0,0.0,0.0,0.0,0.5,0.0714285714286,0.3,0.0,3.0,0.170100187091
97692,12/13/2017,0.0,44.0,0.0683168316832,0.0,0.0,1.0,0.0,0.0,0.0,0.25,0.173913043478,0.2,0.0588235294118,4.0,0.17003136153
97692,01/21/2017,0.0,20.0,0.0630372492837,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235,0.3,0.0,3.0,0.0539374644656
97692,02/01/2017,1.0,31.0,0.0600490196078,2.0,0.0,1.0,1.0,0.0,0.0,0.25,0.272727272727,0.3,0.0769230769231,3.0,0.181721238274
97692,04/27/2017,2.0,37.0,0.0728554641598,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.157894736842,0.3,0.105263157895,3.0,0.120178123467
97692,12/26/2016,2.0,29.0,0.0560093348891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1875,0.3,0.0,3.0,0.137017160091
97692,11/05/2017,0.0,21.0,0.0446096654275,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.0,0.0637591938303
97692,04/15/2017,0.0,2.0,0.00494437577256,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0560189837843
97692,08/28/2016,3.0,33.0,0.0856423173804,1.0,0.0,2.0,0.0,0.0,0.666666666667,0.0,0.181818181818,0.2,0.0952380952381,4.0,0.230569625074
97692,05/13/2017,1.0,16.0,0.05,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.176470588235,0.3,0.0,3.0,0.0756475112185
97692,12/10/2017,4.0,35.0,0.0823827629911,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.214285714286,0.2,0.0,4.0,0.124776776143
97692,12/10/2016,2.0,14.0,0.0376522702104,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.018752076203
97692,10/14/2017,0.0,42.0,0.0688651794374,2.0,0.0,0.0,0.0,0.0,0.142857142857,0.285714285714,0.15,0.2,0.0,4.0,0.225396387116
97692,11/29/2017,0.0,37.0,0.0529531568228,0.0,0.0,0.0,0.0,0.0,0.5,0.0,0.0769230769231,0.2,0.0,4.0,0.123622729576
97692,03/19/2017,6.0,20.0,0.0603773584906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0769230769231,0.3,0.0,3.0,0.093224178652
97692,10/15/2016,2.0,39.0,0.0797266514806,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0526315789474,0.2,0.0588235294118,3.0,0.076400632545
97692,12/14/2016,6.0,20.0,0.0749646393211,0.0,0.0,1.0,0.0,0.0,0.0,0.5,0.0769230769231,0.3,0.05,3.0,0.241925754925
97692,04/05/2017,1.0,2.0,0.00977995110024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0123553363591
97692,03/05/2017,1.0,32.0,0.0610432852386,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,4.0,0.134150024174
97692,04/02/2017,0.0,8.0,0.0335664335664,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3,0.0,3.0,0.0372321287792
97692,04/08/2017,4.0,53.0,0.0936819172113,0.0,0.0,3.0,0.0,0.0,0.0,0.333333333333,0.130434782609,0.3,0.136363636364,3.0,0.191413042157
97692,09/16/2017,7.0,47.0,0.0916666666667,0.0,0.0,1.0,0.0,0.0,0.166666666667,0.0,0.142857142857,0.2,0.0526315789474,4.0,0.241461599058
97692,11/18/2017,3.0,29.0,0.0487804878049,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0833333333333,0.2,0.0769230769231,4.0,0.116417172351
97692,12/31/2016,6.0,26.0,0.0848101265823,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.222222222222,0.3,0.0,3.0,0.0742913044001
97692,02/05/2017,1.0,24.0,0.0539647577093,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0588235294118,0.2,0.0,4.0,0.067885673734
97692,09/30/2017,2.0,29.0,0.0693779904306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.117647058824,0.2,0.0,4.0,0.148877822344
